"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"144",144,0,1,210.342,411.125932067829,914596.3125,1,1767,0
"181",181,0,1,221.707,421.050496070579,597625.125,1,1792,0
"198",198,0,1,224.356,371.315972947079,1404995.375,1,1643,0
"267",267,0,1,221.707,637.305137487181,1095266.25,1,1930,0
"278",278,0,1,235.771,272.185572530175,1877113,1,1217,0
"298",298,0,1,218.919,316.284709599768,625713.375,1,0,0
"326",326,0,1,218.919,281.247237027474,600074.4375,1,0,0
"346",346,0,1,221.707,271.226621454386,2713529,1,0,0
"349",349,0,1,233.037,279.159119456784,3574181,1,1268,0
"385",385,0,1,233.037,338.341980425807,1411929.25,1,1545,0
"437",437,0,1,233.037,378.212516557605,1599773,1,1668,0
"444",444,0,1,233.037,418.271758914276,1631892.375,1,1783,0
"470",470,0,1,221.707,253.216042476114,869014.8125,1,0,0
"490",490,0,1,238.801,415.21157519442,1569524.5,1,1779,0
"492",492,0,1,221.707,654.332181016002,7415293.5,1,1934,0
"567",567,0,1,233.037,211.10952662112,2965112.75,1,0,0
"613",613,0,1,241.463,244.227025063065,1996431.375,1,1046,0
"618",618,0,1,233.037,267.171984489364,14779464,1,0,0
"657",657,0,1,238.801,318.191477107868,1367028.125,1,0,0
"675",675,0,1,244.308,135.116844304328,1396808.375,1,286,0
"694",694,0,1,252.616,188.128124549788,3026231.5,1,0,0
"717",717,0,1,250.024,213.075801390811,3802231.25,1,839,0
"726",726,0,1,241.463,223.096530470485,20732288,1,904,0
"732",732,0,1,252.616,231.08630974305,7767373.5,1,0,0
"773",773,0,1,238.801,432.238122761211,2850192.25,1,1812,0
"799",799,0,1,250.024,111.080465603961,3151697.75,1,0,0
"800",800,0,1,233.037,111.116885423836,6340565,1,0,0
"828",828,0,1,241.463,149.023409449463,10287415,1,394,0
"847",847,0,1,252.616,171.101565358973,5469217,1,0,0
"849",849,0,1,241.463,177.054664682751,27954616,1,0,0
"851",851,0,1,260.951,180.159384110421,1557373.75,1,0,0
"880",880,0,1,258.105,227.117801378779,8271028,1,0,0
"900",900,0,1,241.463,404.206429362456,11980859,1,0,0
"909",909,0,1,187.076,101.070965062737,623589.5625,1,0,0
"930",930,0,1,260.951,163.132857079007,13780863,1,0,0
"933",933,0,1,258.105,168.080749172375,10604053,1,0,0
"937",937,0,1,258.105,208.162464436544,3025593.5,1,803,0
"946",946,0,1,263.795,247.14390116829,3072361.75,1,1060,0
"950",950,0,1,230.051,287.221722757148,11781930,1,0,0
"951",951,0,1,263.795,299.149830092671,1894641.875,1,0,0
"952",952,0,1,230.051,304.248397216938,25097754,1,0,0
"953",953,0,1,266.552,268.144322790535,997885.1875,1,1188,0
"963",963,0,1,280.027,406.223354118579,2257563.75,1,1757,0
"970",970,0,1,282.517,392.20827688939,2199735.75,1,0,0
"977",977,0,1,277.236,250.154659245265,1333638.875,1,0,0
"1003",1003,0,1,277.236,465.250008094836,90869312,1,1857,0
"1009",1009,0,1,280.027,265.11843731543,1999236.625,1,0,0
"1025",1025,0,1,277.236,384.22840905775,4379173.5,1,0,0
"1049",1049,0,1,287.882,165.112325968593,1715397.5,1,0,0
"1051",1051,0,1,277.236,191.11811604552,1766186.125,1,0,0
"1056",1056,0,1,296.675,268.063602635512,2278908.5,1,0,0
"1078",1078,0,1,299.573,190.097454544365,1555211.25,1,0,0
"1093",1093,0,1,304.947,377.045351653388,1369278.375,1,1663,0
"1131",1131,0,1,335.607,139.002606962464,1125714.625,1,309,0
"1136",1136,0,1,304.947,355.063357736344,40977744,1,0,0
"1142",1142,0,1,335.607,185.04445053109,4245557.5,1,642,0
"1152",1152,0,1,335.607,203.055047271851,4063798.75,1,779,0
"1153",1153,0,1,335.607,220.081608275683,1608285,1,0,0
"1163",1163,0,1,313.299,135.101563152695,1479671.75,1,0,0
"1175",1175,0,1,302.227,249.123224486426,56484364,1,0,0
"1205",1205,0,1,362.988,243.087471627793,1629635.5,1,1034,0
"1236",1236,0,1,359.901,75.0440721947152,1119032,1,15,0
"1249",1249,0,1,359.901,180.065517481444,1572653.75,1,611,0
"1266",1266,0,1,310.808,238.1284267802,741593.5,1,0,0
"1269",1269,0,1,285.188,247.107655416113,3700240.75,1,0,0
"1270",1270,0,1,359.901,247.107643327376,2184936.5,1,0,0
"1290",1290,0,1,302.227,109.076095273728,1559883.375,1,0,0
"1296",1296,0,1,362.988,119.070340690095,2222071.75,1,0,0
"1305",1305,0,1,348.539,133.076029056397,6080671,1,274,0
"1325",1325,0,1,285.188,160.086975317463,39268932,1,0,0
"1333",1333,0,1,277.236,174.091439730966,50403364,1,0,0
"1349",1349,0,1,313.299,192.159489942706,1422301.875,1,0,0
"1355",1355,0,1,316.077,195.122765129601,3586401.25,1,0,0
"1396",1396,0,1,359.901,265.118178278993,8540022,1,0,0
"1405",1405,0,1,359.901,317.113336217282,3622290.25,1,1453,0
"1413",1413,0,1,368.587,384.104477547427,727404.5625,1,1690,0
"1443",1443,0,1,374.135,166.04989402655,2990129,1,505,0
"1445",1445,0,1,280.027,174.102655987972,96030624,1,0,0
"1454",1454,0,1,318.98,250.050867334628,1322980.875,1,0,0
"1466",1466,0,1,357.224,239.139094125513,1094360.875,1,0,0
"1488",1488,0,1,391.116,441.133740056319,11835944,1,1825,0
"1490",1490,0,1,391.116,457.107691963547,5256103,1,1846,0
"1504",1504,0,1,391.116,419.151666773779,59144148,1,1785,0
"1508",1508,0,1,391.116,213.078790967736,1556454.125,1,0,0
"1511",1511,0,1,388.199,255.137154258338,3958125.75,1,1114,0
"1519",1519,0,1,359.901,166.107436314589,5760012,1,0,0
"1520",1520,0,1,396.423,166.107428912378,4596457.5,1,0,0
"1527",1527,0,1,388.199,322.104999434824,1271640.75,1,1474,0
"1529",1529,0,1,401.834,485.187941315012,6336421,1,1882,0
"1531",1531,0,1,359.901,149.080887339375,15309892,1,0,0
"1534",1534,0,1,391.116,248.03528158824,13868899,1,1067,0
"1540",1540,0,1,396.423,474.151788855089,2970476.75,1,1870,0
"1541",1541,0,1,401.834,507.17000097709,2243972.25,1,1898,0
"1557",1557,0,1,391.116,211.083100479758,34273056,1,0,0
"1558",1558,0,1,391.116,232.061454733107,10168580,1,953,0
"1560",1560,0,1,401.834,117.054620320153,8190643,1,0,0
"1564",1564,0,1,415.931,150.07747475282,815189,1,0,0
"1596",1596,0,1,391.116,210.079451274808,456051136,1,0,0
"1598",1598,0,1,277.236,233.128442594239,654757824,1,957,0
"1602",1602,0,1,401.834,265.079301960486,28799508,1,0,0
"1610",1610,0,1,410.188,124.039282641491,657060416,1,0,0
"1615",1615,0,1,401.834,127.05017640287,119355760,1,0,0
"1622",1622,0,1,187.076,152.106954492868,49907252,1,0,0
"1623",1623,0,1,255.435,152.106994829005,22643240,1,0,0
"1624",1624,0,1,368.587,152.106994642475,1697652.75,1,0,0
"1626",1626,0,1,293.98,152.107021265335,8230794,1,0,0
"1627",1627,0,1,192.611,171.112762336964,826678.125,1,0,0
"1628",1628,0,1,313.299,171.112801785114,1423453.25,1,0,0
"1631",1631,0,1,404.737,171.11273048563,1557380.625,1,540,0
"1642",1642,0,1,293.98,111.11682762203,2325694.25,1,0,0
"1643",1643,0,1,233.037,199.169419012044,16699414,1,752,0
"1665",1665,0,1,445.795,267.077235713132,7138128.5,1,0,0
"1667",1667,0,1,445.795,382.17961112798,2984577.5,1,1683,0
"1687",1687,0,1,445.795,229.081854158561,5903461.5,1,938,0
"1692",1692,0,1,445.795,81.0334958246493,3116036.25,1,23,0
"1704",1704,0,1,451.383,261.094454318365,2876189.25,1,1154,0
"1706",1706,0,1,448.607,256.138945592236,2584861.25,1,0,0
"1712",1712,0,1,456.848,165.054710494558,2807943.25,1,0,0
"1741",1741,0,1,454.218,377.145698388483,5882069.5,1,1662,0
"1742",1742,0,1,445.795,117.054595565691,14787617,1,0,0
"1755",1755,0,1,478.153,197.102143347735,2963673.5,1,733,0
"1761",1761,0,1,478.153,235.058001362737,2078976,1,0,0
"1769",1769,0,1,448.607,129.054625840596,1741631.125,1,0,0
"1776",1776,0,1,434.958,152.07047136422,47865316,1,0,0
"1782",1782,0,1,434.958,171.084221043289,125399536,1,0,0
"1783",1783,0,1,437.84,202.179932822093,7314746.5,1,770,0
"1790",1790,0,1,473.711,245.063186707102,2137095.5,1,0,0
"1792",1792,0,1,468.034,330.059622605939,85578608,1,1512,0
"1802",1802,0,1,451.383,182.102449591722,1978911.5,1,626,0
"1809",1809,0,1,465.294,194.084725229177,880006.625,1,0,0
"1825",1825,0,1,497.331,249.120549047902,11909397,1,0,0
"1835",1835,0,1,507.948,132.113134646729,6719846,1,0,0
"1836",1836,0,1,486.606,132.113226537962,5191297.5,1,0,0
"1853",1853,0,1,513.495,265.068326826019,1769167.125,1,1170,0
"1859",1859,0,1,445.795,113.034529226906,39554672,1,0,0
"1861",1861,0,1,502.566,130.049947562014,6560193.5,1,248,0
"1868",1868,0,1,513.495,249.094407011599,5848497.5,1,0,0
"1871",1871,0,1,507.948,99.0440489067839,2660402.5,1,0,0
"1874",1874,0,1,507.948,117.054598473929,5037552.5,1,168,0
"1875",1875,0,1,499.988,120.080821894728,15810575,1,0,0
"1891",1891,0,1,456.848,138.091401929556,12604499,1,0,0
"1892",1892,0,1,407.454,138.091284911142,2079574.5,1,0,0
"1901",1901,0,1,530.127,395.131031206277,2461350.5,1,1723,0
"1918",1918,0,1,527.246,559.151290394212,5607325,1,1923,0
"1974",1974,0,1,527.246,137.045774524449,105365848,1,0,0
"1975",1975,0,1,499.988,166.086308712294,82833528,1,0,0
"1978",1978,0,1,548.834,244.07907284688,20455920,1,1042,0
"1979",1979,0,1,527.246,269.087838877377,56437200,1,0,0
"1981",1981,0,1,551.565,465.168887706636,13991030,1,1856,0
"1982",1982,0,1,182.162,121.064798515093,9662975,1,194,0
"1983",1983,0,1,456.848,121.064834579265,19293480,1,0,0
"1984",1984,0,1,255.435,121.064813754349,4476008,1,193,0
"1986",1986,0,1,293.98,121.064831671729,1641990.125,1,0,0
"1987",1987,0,1,371.195,121.064813091726,530192.25,1,191,0
"1988",1988,0,1,404.737,121.064799460398,2923212.25,1,0,0
"2006",2006,0,1,554.425,426.186561889673,3449990,1,1802,0
"2013",2013,0,1,540.664,150.058313457486,193165616,1,0,0
"2020",2020,0,1,562.499,487.178760760078,29701564,1,1886,0
"2022",2022,0,1,562.499,509.160493442844,4447660,1,1899,0
"2027",2027,0,1,551.565,138.054928985401,8231733.5,1,0,0
"2039",2039,0,1,538.073,198.002718268198,77036768,1,737,0
"2040",2040,0,1,557.143,205.097138011898,76823400,1,0,0
"2044",2044,0,1,530.127,127.050191009716,478739552,1,0,0
"2053",2053,0,1,527.246,152.070609829239,25229844,1,0,0
"2059",2059,0,1,562.499,244.092631378311,97169312,1,0,0
"2060",2060,0,1,562.499,266.074489552139,5044776,1,0,0
"2064",2064,0,1,557.143,188.070462234578,27735668,1,0,0
"2096",2096,0,1,551.565,168.065412348928,3389430.25,1,522,0
"2103",2103,0,1,551.565,186.076040128259,13577691,1,649,0
"2108",2108,0,1,551.565,222.097099244089,47064308,1,900,0
"2109",2109,0,1,587.299,222.097270892543,5365796,1,0,0
"2115",2115,0,1,562.499,112.050524565127,66883504,1,132,0
"2122",2122,0,1,595.365,189.015788045991,5238641,1,670,0
"2123",2123,0,1,589.916,190.012478114534,4806533,1,679,0
"2124",2124,0,1,587.299,193.097216841897,2902815.25,1,708,0
"2129",2129,0,1,548.834,239.150003589872,3031281.75,1,1008,0
"2131",2131,0,1,587.299,244.0792115855,8740618,1,0,0
"2140",2140,0,1,497.331,136.061833831952,346586720,1,0,0
"2141",2141,0,1,434.958,170.080931129594,1468285568,1,535,0
"2150",2150,0,1,521.981,132.101912881039,111237472,1,264,0
"2153",2153,0,1,595.365,167.033884813237,35022756,1,511,0
"2155",2155,0,1,608.809,336.086924782054,2055728.375,1,1534,0
"2172",2172,0,1,608.809,104.106806226477,2124860.25,1,93,0
"2176",2176,0,1,619.792,171.026391927762,2439169,1,0,0
"2186",2186,0,1,589.916,152.056712048843,48798500,1,0,0
"2210",2210,0,1,608.809,280.091743059421,30749016,1,1276,0
"2228",2228,0,1,633.136,169.058364330867,6105366,1,530,0
"2231",2231,0,1,638.5,155.042772169242,5250202.5,1,435,0
"2272",2272,0,1,646.673,170.011765849631,20344660,1,532,0
"2277",2277,0,1,603.437,203.052661604318,1973058,1,0,0
"2282",2282,0,1,654.839,360.149956651818,1905620.375,1,1619,0
"2287",2287,0,1,551.565,323.171343467362,5876515,1,1480,0
"2308",2308,0,1,657.393,198.084934016021,12828759,1,741,0
"2312",2312,0,1,660.369,365.105397265507,6368781.5,1,1629,0
"2323",2323,0,1,608.809,258.109780750948,503175520,1,1133,0
"2336",2336,0,1,654.839,176.102951678719,72213632,1,587,0
"2362",2362,0,1,692.648,175.023761540873,6483785.5,1,570,0
"2363",2363,0,1,627.854,189.123319793969,363062240,1,676,0
"2367",2367,0,1,692.648,192.050218753379,7018420.5,1,697,0
"2369",2369,0,1,705.655,343.092576185374,932651.3125,1,1559,0
"2370",2370,0,1,633.136,147.076404014045,154761632,1,0,0
"2371",2371,0,1,627.854,174.087362280706,25979876,1,568,0
"2399",2399,0,1,633.136,130.049944720786,45181896,1,249,0
"2400",2400,0,1,603.437,130.049852261295,2604894.75,1,0,0
"2409",2409,0,1,713.165,294.164347885426,1507361.875,1,1354,0
"2418",2418,0,1,740.134,343.128818221898,561368.6875,1,0,0
"2453",2453,0,1,622.348,156.07683643574,28794114,1,0,0
"2458",2458,0,1,795.637,185.139681198083,655021.25,1,641,0
"2460",2460,0,1,832.843,185.139690717593,431823.6875,1,0,0
"2518",2518,0,1,619.792,120.065594775422,31190342,1,0,0
"2545",2545,0,1,592.599,234.077053179672,5106744.5,1,0,0
"2547",2547,0,1,540.664,234.076970099974,3784469.75,1,0,0
"2548",2548,0,1,617.237,234.077053541906,2971255.25,1,966,0
"2549",2549,0,1,663.088,234.076966208766,2344326.25,1,0,0
"2550",2550,0,1,665.876,251.160087172278,1590998.25,1,0,0
"2554",2554,0,1,641.276,180.086669120517,9757425,1,613,0
"2558",2558,0,1,681.548,307.158293587902,1481157.625,1,0,0
"2585",2585,0,1,987.982,133.059545524513,834606.875,1,272,0
"2594",2594,0,1,665.876,284.155372939664,2141704.25,1,1294,0
"2596",2596,0,1,516.352,284.155339095187,1370489.75,1,0,0
"2609",2609,0,1,507.948,299.160920075041,1955356.375,1,1380,0
"2610",2610,0,1,646.673,299.16085896765,2512422.5,1,0,0
"2611",2611,0,1,581.732,299.160943393664,2250448.25,1,0,0
"2615",2615,0,1,989.995,144.047776073938,3970089.75,1,350,0
"2646",2646,0,1,187.076,291.1632126073,1039685.9375,1,1339,0
"2647",2647,0,1,480.905,291.16340774567,10605804,1,0,0
"2648",2648,0,1,665.876,291.163129278398,18273506,1,0,0
"2649",2649,0,1,324.216,291.163249772342,2021414,1,0,0
"2650",2650,0,1,581.732,291.163248937836,15947307,1,0,0
"2653",2653,0,1,516.352,291.163190211101,13555182,1,0,0
"2654",2654,0,1,788.688,291.16310838715,9246473,1,0,0
"2656",2656,0,1,371.195,291.163193946338,1882149.75,1,0,0
"2657",2657,0,1,410.188,291.16316001563,3489520.25,1,0,0
"2659",2659,0,1,753.596,291.163115829181,12191639,1,1335,0
"2660",2660,0,1,841.899,291.163065379154,6431692,1,0,0
"2661",2661,0,1,877.381,291.163041156049,4320492,1,1334,0
"2662",2662,0,1,943.798,291.163192795937,2358790,1,1337,0
"2663",2663,0,1,290.979,291.163219424507,1196236.75,1,1336,0
"2664",2664,0,1,451.383,291.163377367834,7908197,1,0,0
"2665",2665,0,1,619.792,291.163188602118,17352622,1,0,0
"2666",2666,0,1,729.523,291.163120651219,12281560,1,0,0
"2667",2667,0,1,970.385,291.16317075797,1830700,1,0,0
"2702",2702,0,1,635.985,130.097544726698,36641324,1,0,0
"2770",2770,0,1,999.054,175.118949457611,37563784,1,0,0
"2777",2777,0,1,987.982,122.071212996247,14733365,1,0,0
"3066",3066,0,1,635.985,112.086956246446,5211256,1,131,0
"3072",3072,0,1,497.331,114.066224711931,677748160,1,147,0
"3073",3073,0,1,581.732,116.070586183909,459985824,1,164,0
"3124",3124,0,1,551.565,144.065493251518,2240896.75,1,0,0
"3141",3141,0,1,595.365,149.023351228572,81193304,1,0,0
"3155",3155,0,1,641.276,162.076106205346,9736701,1,0,0
"3157",3157,0,1,690.113,162.076104854268,1201393.375,1,485,0
"3187",3187,0,1,255.435,207.159048435994,29870846,1,0,0
"3190",3190,0,1,519.349,212.095029572015,42292792,1,833,0
"3204",3204,0,1,258.105,224.18558764897,7503398.5,1,913,0
"3229",3229,0,1,987.982,265.111583481174,75929128,1,1173,0
